chrom	start	end	REST	ENCODE_CTCF	GRCh38_CTCF	K562_CTCF
chr17	15109677	15109908	False	False	False	False
chr17	15768708	15769324	False	False	False	False
chr17	15951278	15952319	False	False	True	False
chr17	15965226	15965882	False	False	False	False
chr17	16225971	16227032	False	False	False	False
chr17	16386425	16387870	True	True	True	True
chr17	16407957	16408714	False	False	True	False
chr17	16414977	16416015	True	True	True	True
chr17	16491817	16492868	False	False	True	True
chr17	16568680	16569389	False	False	True	False
chr17	16830141	16830730	False	False	True	False
chr17	16922423	16922629	False	True	True	False
chr17	16931033	16931751	False	False	False	False
chr17	17088889	17089739	False	False	True	False
chr17	17244966	17245806	False	False	False	False
chr17	17570302	17570601	False	True	True	False
chr17	17666164	17666522	False	False	True	False
chr17	17765261	17765671	False	False	True	False
chr17	17784921	17785229	False	False	True	True
chr17	17818045	17818497	False	False	True	False
chr17	17859962	17860710	True	True	True	True
chr17	18153560	18154228	False	False	True	False
chr17	18191852	18192284	False	True	True	False
chr17	18218559	18219380	False	False	True	False
chr17	18224330	18224674	False	False	False	False
chr17	18225253	18226313	False	False	True	False
chr17	18246932	18247755	False	False	True	False
chr17	18321212	18321646	True	True	True	True
chr17	18381116	18381896	False	False	False	False
chr17	18439262	18439950	False	False	False	False
chr17	18448445	18449036	False	False	False	False
chr17	18474597	18474939	False	False	False	False
chr17	18638194	18638498	False	False	False	False
chr17	18753957	18754304	False	False	False	False
chr17	18967458	18968705	False	False	True	False
chr17	18997718	18998410	False	False	False	False
chr17	19031753	19032902	False	False	True	True
chr17	19055323	19055796	False	False	False	False
chr17	19093194	19093745	False	False	False	False
chr17	19127298	19127717	False	False	False	False
chr17	19141503	19142794	True	False	True	True
chr17	19150544	19151003	False	False	False	False
chr17	19362075	19362933	True	True	True	True
chr17	19384654	19385357	True	False	True	False
chr17	19410128	19411156	False	False	True	False
chr17	20443722	20443916	False	False	False	False
chr17	20633290	20633689	True	False	False	False
chr17	20843629	20844385	False	False	True	False
chr17	20867202	20867730	False	False	False	False
chr17	20997253	20999606	False	False	True	False
chr17	21036300	21036590	False	False	True	False
chr17	21199340	21199795	False	False	True	False
chr17	21227863	21228526	False	False	False	False
chr17	21239687	21241089	False	True	True	True
chr17	21303152	21303548	False	False	False	False
chr17	21316573	21317238	False	False	True	False
chr17	21345214	21345483	False	False	False	False
chr17	21376133	21377073	False	False	True	False
chr17	21456841	21457692	True	True	True	True
chr17	21592382	21593720	False	False	False	False
chr17	21674332	21674960	False	False	True	False
chr17	21742381	21742750	False	False	False	False
chr17	21765495	21765776	False	False	False	False
chr17	21815534	21816038	False	False	False	False
chr17	22091135	22091611	False	False	False	False
chr17	22278356	22278903	False	False	False	False
chr17	22380236	22381176	False	False	False	False
chr17	22382361	22383058	False	False	False	False
chr17	22383515	22383888	False	False	False	False
chr17	22390159	22390749	False	False	False	False
chr17	22391054	22391997	False	False	False	False
chr17	22394426	22395060	False	False	False	False
chr17	22396105	22396560	False	False	False	False
chr17	22403475	22403940	False	False	False	False
chr17	22406694	22407281	False	False	False	False
chr17	22521242	22521621	False	False	False	False
chr17	22825527	22825914	False	False	False	False
chr17	22846036	22846506	False	False	False	False
chr17	22852856	22853259	False	False	False	False
chr17	22867282	22867712	False	False	False	False
chr17	22884665	22885015	False	False	False	False
chr17	22897332	22898014	False	False	False	False
chr17	22909949	22910356	False	False	False	False
chr17	22917020	22917451	False	False	False	False
chr17	22926988	22927357	False	False	False	False
chr17	22935072	22935786	False	False	False	False
chr17	22948372	22948938	False	False	False	False
chr17	22961385	22961937	False	False	False	False
chr17	22971895	22972473	False	False	False	False
chr17	22980608	22981099	False	False	False	False
chr17	22996236	22996738	False	False	False	False
chr17	23016151	23016684	False	False	False	False
chr17	23035538	23035931	False	False	False	False
chr17	23068592	23069155	False	False	False	False
chr17	23112209	23112565	False	False	False	False
chr17	23141783	23142291	False	False	False	False
chr17	25115269	25115717	False	False	False	False
chr17	25242746	25243222	False	False	False	False
chr17	25389641	25390206	False	False	False	False
chr17	25788367	25788887	False	False	False	False
chr17	25920015	25920496	False	False	False	False
chr17	26040900	26041399	False	False	False	False
chr17	26571133	26571565	False	False	False	False
chr17	26577766	26578514	False	False	False	False
chr17	26579509	26580337	False	False	False	False
chr17	26582636	26583211	False	False	False	False
chr17	26603442	26604432	False	False	False	False
chr17	26619226	26620457	False	False	False	False
chr17	26624694	26625941	False	False	False	False
chr17	26735881	26736389	False	False	False	False
chr17	26767362	26767791	False	False	False	False
chr17	26880766	26885961	False	False	True	False
chr17	26981665	26982996	False	False	False	False
chr17	27087069	27087718	False	False	False	False
chr17	27426138	27426948	False	False	False	False
chr17	27430658	27431386	True	True	True	True
chr17	27455832	27456995	True	True	True	True
chr17	27468420	27468911	False	False	False	False
chr17	27471761	27471960	False	False	False	False
chr17	27504391	27505676	False	False	False	False
chr17	27506486	27506866	False	False	False	False
chr17	27570067	27570735	True	False	True	False
chr17	27670863	27671135	False	False	False	False
chr17	27745754	27746546	False	False	True	False
chr17	27797473	27797663	False	False	True	False
chr17	27949284	27949621	False	True	False	False
chr17	28371211	28371826	True	False	True	False
chr17	28381590	28381888	True	True	True	True
chr17	28494420	28495385	True	True	True	True
chr17	28500421	28501945	False	False	True	False
chr17	28534172	28534934	False	True	False	False
chr17	28548224	28548411	True	True	True	True
chr17	28551907	28553213	True	False	True	False
chr17	28644981	28645514	True	False	True	False
chr17	28725109	28727512	True	True	True	True
chr17	28777039	28777999	False	False	True	False
chr17	28878934	28879712	True	True	True	True
chr17	28886913	28887956	False	False	False	False
chr17	28897544	28898025	False	True	True	True
chr17	29005592	29006388	True	False	True	True
chr17	29111705	29112325	True	True	True	True
chr17	29116477	29117835	True	True	True	True
chr17	29124078	29125781	True	True	True	True
chr17	29179179	29180579	True	True	True	True
chr17	29204990	29205369	False	False	True	False
chr17	29390045	29390576	True	True	True	False
chr17	29593002	29593612	False	False	True	True
chr17	29649093	29649750	False	False	False	False
chr17	30084649	30085263	False	False	False	False
chr17	30193357	30193588	False	False	False	False
chr17	30238203	30239025	False	False	True	False
chr17	30534829	30536300	False	False	False	False
chr17	30709837	30710290	False	False	True	False
chr17	30924246	30924791	False	False	False	False
chr17	31391560	31391998	False	False	True	False
chr17	31416496	31416962	False	False	False	False
chr17	31471453	31471937	False	False	False	False
chr17	31487535	31489002	True	True	True	True
chr17	31567381	31567560	False	False	False	False
chr17	31568262	31568657	False	False	True	False
chr17	32112467	32112830	False	True	True	True
chr17	32150371	32151047	False	False	False	False
chr17	32265455	32266264	False	False	True	False
chr17	32277347	32277530	True	False	False	False
chr17	32298126	32298628	False	True	True	False
chr17	32305177	32305548	False	False	False	False
chr17	32362108	32362451	False	False	False	False
chr17	32461396	32462087	True	True	True	True
chr17	32833073	32833995	False	False	False	False
chr17	32927334	32928913	False	False	True	False
chr17	32992298	32993049	False	False	True	False
chr17	33142810	33143016	True	False	False	False
chr17	33200628	33200906	False	True	True	False
chr17	33292564	33292983	False	False	True	False
chr17	33521712	33522443	True	True	True	False
chr17	33648061	33648304	False	True	True	True
chr17	33883446	33884733	False	False	False	False
chr17	34499630	34499860	True	False	False	False
chr17	34556473	34556699	True	False	False	False
chr17	34626079	34626569	False	False	True	False
chr17	34797779	34797998	True	False	False	False
chr17	34826348	34826717	False	False	False	False
chr17	35006356	35006975	False	False	False	False
chr17	35148680	35149116	False	False	False	False
chr17	35448229	35448603	False	False	True	False
chr17	35533345	35533968	True	True	True	True
chr17	35604094	35606110	False	False	False	False
chr17	35727523	35727953	False	False	False	False
chr17	35747514	35748144	True	True	True	True
chr17	35763910	35764923	True	True	True	True
chr17	35794677	35795997	False	False	True	False
chr17	35816307	35816649	False	False	False	False
chr17	35847716	35848795	False	False	True	False
chr17	35858305	35859099	False	False	False	False
chr17	36081488	36081903	False	False	False	False
chr17	36182341	36183569	False	False	True	False
chr17	36188086	36188444	False	False	True	False
chr17	36202500	36202869	True	False	True	False
chr17	36250202	36250649	False	False	False	False
chr17	36254037	36254533	False	False	False	False
chr17	36255712	36256242	False	False	False	False
chr17	36323993	36324782	False	False	False	False
chr17	36333694	36334603	False	False	False	False
chr17	36371455	36372082	False	False	False	False
chr17	36376355	36376843	False	False	False	False
chr17	36387504	36388149	False	False	False	False
chr17	36438892	36439600	False	False	False	False
chr17	36463757	36464488	True	True	True	True
chr17	36544529	36545063	False	False	True	False
chr17	36545512	36545881	False	True	True	True
chr17	36629158	36629843	True	True	True	True
chr17	36703682	36704432	True	False	True	True
chr17	36729088	36729279	False	False	False	False
chr17	36768349	36768749	True	True	True	False
chr17	36870731	36871118	False	True	True	False
chr17	37082208	37083890	False	False	True	False
chr17	37397735	37398202	True	True	True	True
chr17	37838903	37839738	False	False	True	False
chr17	37928505	37928978	False	False	False	False
chr17	37931879	37932338	False	False	False	False
chr17	37974247	37974614	False	False	False	False
chr17	37978767	37979378	False	False	False	False
chr17	38006975	38007456	False	False	False	False
chr17	38333562	38334339	True	True	True	True
chr17	38427976	38428528	False	False	True	False
chr17	38459972	38461145	False	False	True	False
chr17	38464599	38465544	False	False	True	False
chr17	38484564	38485184	True	False	True	True
chr17	38509216	38510905	True	True	True	True
chr17	38543302	38544081	False	False	False	False
chr17	38568346	38568598	True	True	False	False
chr17	38569787	38570205	False	False	False	False
chr17	38572768	38573233	False	False	True	False
chr17	38601639	38601883	False	False	False	False
chr17	38685391	38686214	False	False	False	False
chr17	38704944	38705755	False	False	True	False
chr17	38719213	38720451	False	False	True	False
chr17	38729993	38730426	True	True	True	True
chr17	38730849	38731125	False	False	True	False
chr17	38733891	38734112	True	True	True	True
chr17	38761533	38762000	True	True	True	True
chr17	38867609	38867963	False	True	True	False
chr17	38898637	38899231	False	False	True	False
chr17	39071520	39071858	False	False	True	False
chr17	39098634	39098956	False	False	False	False
chr17	39108061	39108718	False	True	True	False
chr17	39197282	39197980	False	False	True	True
chr17	39205025	39205562	False	False	False	False
chr17	39224841	39225174	False	False	True	False
chr17	39225704	39226227	False	False	False	False
chr17	39235525	39236154	True	True	True	True
chr17	39261215	39261796	False	True	True	True
chr17	39547608	39548385	True	True	True	True
chr17	39592232	39592796	True	False	True	False
chr17	39608539	39609252	False	False	False	False
chr17	39617669	39618316	False	False	True	False
chr17	39635561	39635863	False	False	True	False
chr17	39653098	39653694	False	False	True	False
chr17	39663685	39664293	True	False	True	True
chr17	39672024	39672458	True	True	True	True
chr17	39737621	39739138	True	False	True	False
chr17	39917046	39917327	True	True	True	True
chr17	39952507	39953624	False	False	True	False
chr17	39997257	39998256	False	False	False	False
chr17	40011272	40011643	False	False	False	False
chr17	40062664	40063912	False	False	True	True
chr17	40064017	40064468	False	False	False	False
chr17	40069791	40070461	False	True	True	True
chr17	40070941	40071693	False	False	True	True
chr17	40072928	40073340	False	False	True	False
chr17	40091800	40092458	False	False	True	False
chr17	40168228	40168712	True	True	True	True
chr17	40334317	40335530	False	False	True	False
chr17	40355989	40356503	False	False	True	False
chr17	40474330	40474820	False	False	True	False
chr17	40475837	40476626	True	True	True	True
chr17	40482161	40483066	False	False	True	False
chr17	40491593	40491776	False	False	False	False
chr17	40536063	40536950	False	False	True	False
chr17	40647582	40648315	False	False	True	False
chr17	41324180	41324461	True	True	True	False
chr17	41583138	41583325	False	True	True	False
chr17	41609905	41610565	False	False	True	False
chr17	41617963	41618261	False	False	True	False
chr17	41627802	41628264	False	True	True	True
chr17	41647777	41648965	True	True	True	True
chr17	41662703	41663050	True	True	True	True
chr17	41705753	41706600	False	False	True	False
chr17	41723707	41724286	False	False	False	False
chr17	41730157	41731028	False	False	False	False
chr17	41753419	41754535	False	False	True	False
chr17	41781776	41781927	False	False	False	False
chr17	41800649	41802065	True	True	True	True
chr17	41918573	41919350	False	False	True	False
chr17	42040610	42041355	False	False	False	False
chr17	42061842	42062440	False	False	False	False
chr17	42069081	42069267	False	False	False	False
chr17	42098222	42098612	False	False	True	False
chr17	42138694	42139507	False	False	False	False
chr17	42163081	42163385	False	True	True	True
chr17	42180242	42180407	True	False	True	False
chr17	42255313	42255650	False	False	True	False
chr17	42267652	42268692	False	False	False	False
chr17	42366582	42366905	False	False	False	False
chr17	42401779	42402203	False	False	False	False
chr17	42527114	42527747	True	True	True	True
chr17	42639617	42639916	False	False	False	False
chr17	42639928	42640651	False	False	False	False
chr17	42687756	42688425	False	False	False	False
chr17	42751725	42751998	False	False	True	False
chr17	42768011	42768270	False	False	False	False
chr17	42878217	42878448	False	False	True	False
chr17	42920109	42920660	False	False	True	False
chr17	42964301	42964711	False	True	True	False
chr17	43133910	43136125	False	False	True	False
chr17	43250796	43251168	False	False	False	False
chr17	43253009	43253739	False	False	False	False
chr17	43254593	43255070	False	False	False	False
chr17	43265078	43265958	False	False	False	False
chr17	43273521	43274450	False	False	False	False
chr17	43281685	43282311	False	False	False	False
chr17	43282789	43283472	False	False	False	False
chr17	43288177	43289641	False	False	False	False
chr17	43363734	43364374	False	False	False	False
chr17	43368981	43369437	False	False	True	False
chr17	43791620	43792307	True	False	True	False
chr17	43816275	43816449	False	False	True	False
chr17	43861839	43862277	False	False	False	False
chr17	43878402	43879300	True	True	True	True
chr17	43881813	43882319	False	False	False	False
chr17	43900335	43901163	False	False	True	False
chr17	43937918	43938483	True	True	True	True
chr17	43946361	43946653	False	True	True	True
chr17	44083523	44083835	True	True	True	True
chr17	44084257	44084494	False	True	True	True
chr17	44097097	44097925	False	False	True	True
chr17	44098076	44098501	True	True	True	True
chr17	44110969	44111676	True	True	True	True
chr17	44176258	44178525	False	False	False	False
chr17	44191947	44192603	False	False	True	False
chr17	44220576	44221659	True	False	True	True
chr17	44307908	44308942	True	False	True	True
chr17	44315755	44316757	False	False	True	False
chr17	44317143	44319117	False	False	False	False
chr17	44324743	44325184	True	False	True	True
chr17	44350648	44351255	True	True	True	True
chr17	44484840	44486029	False	False	False	False
chr17	44568670	44569038	False	False	False	False
chr17	44581938	44582145	False	True	True	False
chr17	44754100	44754475	False	False	False	False
chr17	44758503	44760009	False	False	True	False
chr17	44767458	44767934	False	False	False	False
chr17	44774871	44776261	True	True	True	True
chr17	44831402	44832156	False	False	True	False
chr17	44911054	44911662	False	True	True	True
chr17	44953002	44953465	False	False	True	False
chr17	44997854	44998075	False	False	True	False
chr17	45031429	45032540	False	True	True	False
chr17	45098989	45099621	True	True	True	True
chr17	45115888	45116545	False	False	False	False
chr17	45131976	45133482	True	True	True	True
chr17	45222618	45222942	False	False	True	False
chr17	45253766	45254203	False	False	True	False
chr17	45256695	45256901	False	True	True	False
chr17	45261737	45262270	False	False	True	False
chr17	45332978	45333470	True	False	False	False
chr17	45385026	45386027	True	True	True	True
chr17	45396185	45396360	False	False	False	False
chr17	45453657	45454404	False	False	True	False
chr17	45579689	45580114	False	False	False	False
chr17	45600100	45600390	False	False	False	False
chr17	45619973	45621051	False	False	True	False
chr17	45784451	45785585	False	False	True	True
chr17	45848807	45849176	False	False	False	False
chr17	46001775	46003239	True	True	True	True
chr17	46125066	46125686	False	False	False	False
chr17	46158795	46159276	False	False	False	False
chr17	46224777	46225969	False	False	True	False
chr17	46259318	46259684	False	False	False	False
chr17	46259777	46260665	False	False	True	False
chr17	46367641	46368194	False	False	False	False
chr17	46697863	46698300	False	False	False	False
chr17	46808898	46810001	False	False	False	False
chr17	46818656	46820042	False	False	True	True
chr17	46822050	46822639	True	True	True	True
chr17	46841361	46842147	True	True	True	True
chr17	46850983	46852010	True	True	True	True
chr17	46875798	46876759	False	True	True	False
chr17	46946968	46947519	False	False	False	False
chr17	47230872	47231233	False	False	True	False
chr17	47253593	47254441	True	True	True	True
chr17	47663529	47664658	True	True	True	True
chr17	47684191	47685240	False	False	False	False
chr17	47693674	47695752	False	False	True	True
chr17	47718061	47718301	False	False	True	False
chr17	47732903	47733401	False	True	True	True
chr17	47742558	47743262	True	True	True	True
chr17	47776433	47777454	True	True	True	True
chr17	47901994	47902675	False	False	False	False
chr17	48012241	48012524	False	False	True	True
chr17	48054217	48055173	False	False	True	False
chr17	48058980	48059591	False	False	False	False
chr17	48107455	48107983	False	False	True	True
chr17	48131101	48131892	True	True	True	True
chr17	48137749	48137951	False	False	False	False
chr17	48265688	48266718	False	False	False	False
chr17	48544480	48544875	False	False	True	False
chr17	48555244	48556090	False	False	True	False
chr17	48603226	48603489	False	False	True	True
chr17	48625052	48625405	True	False	True	False
chr17	48663589	48664017	False	True	True	False
chr17	48719389	48719967	False	False	True	False
chr17	48816776	48817503	False	False	True	False
chr17	48871040	48871441	False	False	False	False
chr17	48878817	48879446	True	True	True	True
chr17	49020872	49021950	False	False	False	False
chr17	49053219	49055031	False	False	True	False
chr17	49058193	49059013	False	False	False	False
chr17	49193766	49194141	False	False	True	False
chr17	49219493	49219910	True	True	True	False
chr17	49361896	49362391	True	False	True	False
chr17	49494931	49495519	True	True	True	True
chr17	49548235	49549056	True	True	True	True
chr17	49847847	49848429	False	False	True	False
chr17	49880220	49880992	True	True	True	True
chr17	49890204	49890858	False	False	False	False
chr17	49985406	49985636	False	False	False	False
chr17	50076529	50077196	False	False	True	False
chr17	50079502	50080150	False	True	True	True
chr17	50087307	50087980	True	True	True	True
chr17	50108662	50109056	False	False	False	False
chr17	50109675	50110004	False	False	False	False
chr17	50129706	50130539	False	False	True	False
chr17	50132681	50134020	False	False	True	False
chr17	50148701	50148948	False	False	True	True
chr17	50169205	50169750	True	True	True	True
chr17	50178050	50178835	True	True	True	True
chr17	50213098	50213320	False	True	True	True
chr17	50264195	50265023	False	False	True	False
chr17	50280107	50280437	False	False	True	False
chr17	50345182	50347332	False	False	True	False
chr17	50559856	50561006	False	False	True	True
chr17	50583705	50583942	False	False	True	False
chr17	50593454	50593772	False	False	False	False
chr17	50596299	50597228	True	True	True	True
chr17	50604424	50604662	False	False	True	False
chr17	50612088	50612752	False	False	True	False
chr17	50618468	50619095	False	False	True	False
chr17	50626109	50626593	True	True	True	True
chr17	50630648	50630808	True	True	True	False
chr17	50664802	50665365	False	False	True	False
chr17	50675291	50676106	False	False	True	False
chr17	50909074	50910348	False	False	True	False
chr17	50919475	50919952	False	False	True	False
chr17	50944630	50945011	False	False	True	True
chr17	51028277	51028673	False	False	False	False
chr17	51146068	51146569	False	False	True	False
chr17	51230426	51231006	False	False	True	False
chr17	51535926	51536147	True	True	True	False
chr17	51585615	51585809	False	True	True	False
chr17	51669048	51669435	False	False	False	False
chr17	51957768	51958152	False	False	False	False
chr17	54968381	54968967	True	True	True	True
chr17	55295621	55296426	True	True	True	True
chr17	55320600	55321947	False	False	True	False
chr17	55388608	55389249	False	False	False	False
chr17	55750975	55751552	True	True	True	True
chr17	56593151	56593318	False	False	True	False
chr17	57099027	57100125	False	False	True	False
chr17	57130852	57131472	True	True	True	True
chr17	57783149	57783753	True	True	True	True
chr17	57954752	57955863	False	True	True	True
chr17	58195542	58195925	False	False	False	False
chr17	58317257	58317851	True	True	True	True
chr17	58327922	58330486	True	True	True	True
chr17	58330640	58330863	False	False	True	False
chr17	58363910	58365117	False	False	True	False
chr17	58527349	58527653	False	True	True	False
chr17	58531744	58532389	True	False	True	True
chr17	59331265	59332565	True	False	True	False
chr17	59527495	59528388	False	False	False	False
chr17	59620505	59621221	False	False	False	False
chr17	59722537	59723125	False	False	False	False
chr17	60139848	60140108	True	True	True	True
chr17	60162547	60162917	False	False	False	False
chr17	60325674	60326095	False	False	False	False
chr17	60327939	60328290	False	False	True	False
chr17	60505902	60506751	False	False	True	False
chr17	60638710	60639082	True	True	True	True
chr17	61479046	61479748	False	True	False	False
chr17	61939990	61941806	False	False	False	False
chr17	61978245	61978762	False	False	False	False
chr17	62109313	62109854	True	True	True	True
chr17	62191165	62192564	False	False	False	False
chr17	62416747	62417202	False	False	False	False
chr17	62666459	62666853	False	False	True	False
chr17	63233344	63233835	False	False	False	False
chr17	63420489	63420994	True	False	False	False
chr17	63452433	63453278	False	False	True	False
chr17	63454788	63455304	False	False	True	False
chr17	63476352	63477389	True	False	True	True
chr17	63484554	63485243	True	True	True	True
chr17	63497504	63498253	False	True	True	True
chr17	63522592	63523666	True	False	True	True
chr17	63537968	63538753	False	False	True	False
chr17	63621533	63623385	False	True	True	True
chr17	63641656	63641913	False	False	True	False
chr17	63700475	63700978	False	False	True	False
chr17	63856918	63857509	True	True	True	True
chr17	63881921	63882913	False	True	True	True
chr17	63946576	63947219	True	True	True	True
chr17	63990139	63991071	True	True	True	True
chr17	64005605	64006234	False	True	True	False
chr17	64063850	64064319	True	True	True	True
chr17	64345239	64345421	False	False	False	False
chr17	64441962	64443442	False	False	True	False
chr17	64660941	64662876	False	False	True	True
chr17	64975109	64975844	True	False	True	True
chr17	65062573	65063074	False	False	True	False
chr17	65073838	65075256	False	False	True	False
chr17	65106307	65107106	False	False	True	False
chr17	65294112	65294705	True	True	True	True
chr17	65560694	65562180	True	False	True	True
chr17	65958568	65959135	False	False	False	False
chr17	66200697	66201110	True	True	True	True
chr17	66834884	66835491	False	False	False	False
chr17	66942459	66942856	False	True	True	False
chr17	66965546	66965754	False	False	False	False
chr17	66975626	66976275	True	True	True	False
chr17	66978380	66978816	False	False	True	False
chr17	67055898	67056209	False	False	False	False
chr17	67272230	67272871	False	True	True	True
chr17	67376993	67378431	True	True	True	True
chr17	67750598	67751978	False	False	True	False
chr17	68204801	68204976	False	False	True	False
chr17	68436013	68436860	True	True	True	True
chr17	68600057	68600618	False	False	True	False
chr17	68976553	68977044	False	False	False	False
chr17	69058100	69058578	True	True	True	True
chr17	69880718	69881069	False	False	False	False
chr17	69961561	69961807	False	False	True	False
chr17	72430699	72431104	False	False	True	False
chr17	72560255	72560878	True	True	True	True
chr17	72727555	72728382	True	True	True	True
chr17	73164267	73165372	False	False	True	False
chr17	73215291	73216532	False	False	True	False
chr17	73267620	73268986	False	False	True	False
chr17	73288497	73289277	False	False	True	False
chr17	73310716	73311748	True	True	True	True
chr17	73312073	73312427	False	False	True	True
chr17	73324175	73324614	False	False	False	False
chr17	73348475	73348866	False	False	True	False
chr17	73349115	73349904	False	False	False	False
chr17	73359417	73359688	False	False	False	False
chr17	73359929	73360415	False	True	True	False
chr17	73388117	73388670	False	False	True	False
chr17	73466961	73467958	False	False	True	False
chr17	73479081	73479303	False	True	True	True
chr17	73480778	73481090	False	False	True	False
chr17	73757357	73757683	False	False	False	False
chr17	74176588	74177207	True	True	True	True
chr17	74193277	74193724	False	False	True	False
chr17	74210306	74213743	True	True	True	True
chr17	74245036	74245606	False	False	True	False
chr17	74257293	74257648	False	False	False	False
chr17	74305922	74306116	True	True	True	False
chr17	74332261	74333504	False	False	False	False
chr17	74340320	74340897	False	False	True	False
chr17	74347623	74348075	False	False	False	False
chr17	74351755	74352270	False	True	True	True
chr17	74368164	74369055	True	True	True	True
chr17	74379276	74380891	True	True	True	True
chr17	74407439	74407745	False	False	True	False
chr17	74457614	74457849	True	True	True	True
chr17	74566178	74566435	False	True	True	True
chr17	74657453	74657913	True	True	True	True
chr17	74671232	74671705	True	False	True	False
chr17	74744643	74744926	True	True	True	True
chr17	74748156	74749596	True	True	True	True
chr17	74769761	74771232	True	True	True	True
chr17	74842674	74843244	True	True	True	True
chr17	74850697	74851017	False	False	False	False
chr17	74859838	74860034	False	False	True	False
chr17	74892094	74892561	False	False	True	False
chr17	74901455	74901962	False	False	False	False
chr17	74922969	74924026	True	True	True	True
chr17	74949865	74950588	False	False	True	False
chr17	74957987	74958375	True	True	True	True
chr17	74960165	74961181	True	True	True	True
chr17	74972119	74973156	False	False	True	False
chr17	74987399	74988702	True	True	True	True
chr17	75033564	75035651	True	True	True	True
chr17	75036660	75037043	False	False	True	False
chr17	75073720	75074940	False	False	True	False
chr17	75182543	75183307	False	True	True	True
chr17	75219658	75220270	False	False	False	False
chr17	75267398	75268171	True	True	True	True
chr17	75436054	75436326	False	False	True	False
chr17	75471994	75472516	False	False	True	False
chr17	75498678	75499990	True	True	True	True
chr17	75504037	75504617	True	True	True	True
chr17	75548857	75549957	False	False	True	False
chr17	75558521	75559080	False	False	True	False
chr17	75570304	75570705	False	False	False	False
chr17	75595328	75595929	False	False	True	False
chr17	75614017	75614502	True	True	True	True
chr17	75621947	75622328	False	False	False	False
chr17	75625594	75626568	False	True	True	True
chr17	75708175	75709083	False	False	False	False
chr17	75720820	75721771	False	False	True	True
chr17	75736817	75737584	False	False	False	False
chr17	75774011	75776928	False	False	True	False
chr17	75823496	75823911	False	False	False	False
chr17	75824549	75825677	False	False	False	False
chr17	75832713	75833446	False	False	True	False
chr17	75835287	75835505	False	False	True	False
chr17	75877853	75879181	False	True	True	True
chr17	75979128	75979729	True	True	True	True
chr17	76014058	76015253	True	True	True	True
chr17	76022119	76022874	False	False	False	False
chr17	76027397	76027652	False	False	True	False
chr17	76078513	76079350	False	False	False	False
chr17	76130989	76131233	False	False	False	False
chr17	76239261	76241361	False	False	True	False
chr17	76279202	76279993	True	True	True	True
chr17	76385789	76386126	True	True	True	True
chr17	76465832	76466594	True	True	True	True
chr17	76473435	76473895	False	True	True	False
chr17	76500889	76501978	True	False	True	True
chr17	76585400	76586442	False	False	True	False
chr17	76594001	76594270	True	True	True	False
chr17	76710246	76711261	False	False	True	False
chr17	76868089	76869023	True	True	True	True
chr17	76909922	76910491	True	False	False	False
chr17	76940826	76941059	False	True	True	False
chr17	76947988	76948343	False	False	False	False
chr17	77036063	77037438	True	True	True	True
chr17	77066837	77067072	True	True	True	True
chr17	77140435	77140775	True	True	True	False
chr17	77256784	77257015	False	True	True	False
chr17	77266746	77267312	False	True	True	True
chr17	77279654	77280166	True	True	True	True
chr17	77280907	77281832	True	True	True	True
chr17	77331273	77331913	True	True	True	True
chr17	77345509	77345890	False	False	True	False
chr17	77445400	77445748	False	False	True	False
chr17	77863386	77864198	False	False	True	False
chr17	78112231	78113618	True	True	True	True
chr17	78117341	78118019	False	True	True	False
chr17	78145231	78145830	False	False	True	True
chr17	78190220	78190410	False	True	True	True
chr17	78197156	78197832	False	False	False	False
chr17	78199579	78199974	False	False	True	False
chr17	78206389	78206592	False	False	True	False
chr17	78254205	78254624	False	False	True	True
chr17	78257790	78258332	False	False	True	False
chr17	78277701	78278939	False	False	True	False
chr17	78279442	78279668	False	False	False	False
chr17	78341551	78342553	True	False	True	True
chr17	78352650	78353669	True	False	True	True
chr17	78358868	78359047	False	False	True	False
chr17	78359847	78360616	False	False	True	False
chr17	78471661	78472084	False	False	False	False
chr17	78496950	78497802	True	True	True	True
chr17	78550051	78550313	False	False	False	False
chr17	78924967	78925568	False	True	True	True
chr17	79042289	79042661	True	True	True	True
chr17	79074499	79075189	False	False	True	False
chr17	79090340	79090793	False	True	True	True
chr17	79097487	79097836	False	False	False	False
chr17	79105062	79105479	False	True	True	False
chr17	79107557	79107810	False	False	True	False
chr17	79168640	79169172	False	True	True	False
chr17	79325794	79326321	True	False	True	False
chr17	79398347	79398711	False	False	False	False
chr17	79513798	79514207	True	False	False	False
chr17	79607949	79608331	True	True	True	True
chr17	79699199	79699981	False	False	True	False
chr17	79714999	79715609	False	False	False	False
chr17	79777205	79779610	False	True	True	True
chr17	79843507	79844799	True	False	True	False
chr17	79874440	79874866	False	True	True	True
chr17	79915841	79916472	True	True	True	True
chr17	79991318	79992858	False	True	True	True
chr17	80008281	80008931	True	True	True	True
chr17	80023024	80024513	False	False	True	False
chr17	80111742	80112313	False	False	True	False
chr17	80112389	80113023	False	False	True	False
chr17	80117720	80119624	False	False	False	False
chr17	80203449	80204043	False	True	True	False
chr17	80219334	80221038	False	False	True	True
chr17	80248743	80249531	True	True	True	False
chr17	80284457	80285223	True	True	True	True
chr17	80440989	80441931	True	False	True	True
chr17	80474602	80474864	True	True	True	True
chr17	80478066	80478319	True	True	True	True
chr17	80660492	80661200	False	True	True	True
